file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1551,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x112de3f70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(292, 205)","(277, 215)",120
"GP010016_fast.mp4_crab_(292, 205)","(276, 214)",121
"GP010016_fast.mp4_crab_(292, 205)","(275, 215)",122
"GP010016_fast.mp4_crab_(292, 205)","(277, 215)",123
"GP010016_fast.mp4_crab_(292, 205)","(275, 215)",124
"GP010016_fast.mp4_crab_(292, 205)","(277, 215)",125
"GP010016_fast.mp4_crab_(292, 205)","(277, 215)",126
"GP010016_fast.mp4_crab_(292, 205)","(277, 215)",127
"GP010016_fast.mp4_crab_(292, 205)","(277, 215)",128
"GP010016_fast.mp4_crab_(292, 205)","(277, 215)",129
"GP010016_fast.mp4_crab_(292, 205)","(276, 216)",130
"GP010016_fast.mp4_crab_(292, 205)","(278, 215)",131
"GP010016_fast.mp4_crab_(292, 205)","(276, 217)",132
"GP010016_fast.mp4_crab_(292, 205)","(278, 215)",133
"GP010016_fast.mp4_crab_(292, 205)","(277, 215)",134
"GP010016_fast.mp4_crab_(292, 205)","(275, 216)",135
"GP010016_fast.mp4_crab_(292, 205)","(277, 215)",136
"GP010016_fast.mp4_crab_(292, 205)","(276, 216)",137
"GP010016_fast.mp4_crab_(292, 205)","(276, 216)",138
"GP010016_fast.mp4_crab_(292, 205)","(275, 216)",139
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",140
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",141
"GP010016_fast.mp4_crab_(292, 205)","(275, 216)",142
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",143
"GP010016_fast.mp4_crab_(292, 205)","(275, 216)",144
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",145
"GP010016_fast.mp4_crab_(292, 205)","(273, 217)",146
"GP010016_fast.mp4_crab_(292, 205)","(274, 217)",147
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",148
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",149
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",150
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",151
"GP010016_fast.mp4_crab_(292, 205)","(275, 217)",152
