file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1531,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x1158eef70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",169
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",170
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",171
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",172
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",173
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",174
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",175
"GP010016_fast.mp4_crab_(291, 203)","(275, 218)",176
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",177
"GP010016_fast.mp4_crab_(291, 203)","(275, 218)",178
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",179
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",180
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",181
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",182
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",183
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",184
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",185
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",186
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",187
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",188
"GP010016_fast.mp4_crab_(291, 203)","(273, 219)",189
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",190
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",191
"GP010016_fast.mp4_crab_(291, 203)","(273, 220)",192
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",193
"GP010016_fast.mp4_crab_(291, 203)","(273, 220)",194
"GP010016_fast.mp4_crab_(291, 203)","(273, 220)",195
"GP010016_fast.mp4_crab_(291, 203)","(273, 220)",196
"GP010016_fast.mp4_crab_(291, 203)","(273, 220)",197
"GP010016_fast.mp4_crab_(291, 203)","(273, 220)",198
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",199
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",200
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",201
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",202
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",203
"GP010016_fast.mp4_crab_(291, 203)","(274, 220)",204
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",205
"GP010016_fast.mp4_crab_(291, 203)","(274, 220)",206
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",207
"GP010016_fast.mp4_crab_(291, 203)","(274, 222)",208
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",209
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",210
"GP010016_fast.mp4_crab_(291, 203)","(274, 222)",211
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",212
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",213
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",214
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",215
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",216
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",217
"GP010016_fast.mp4_crab_(291, 203)","(273, 219)",218
"GP010016_fast.mp4_crab_(291, 203)","(273, 220)",219
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",220
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",221
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",222
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",223
"GP010016_fast.mp4_crab_(291, 203)","(272, 221)",224
"GP010016_fast.mp4_crab_(291, 203)","(273, 221)",225
"GP010016_fast.mp4_crab_(291, 203)","(273, 219)",226
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",227
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",228
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",229
"GP010016_fast.mp4_crab_(291, 203)","(272, 219)",230
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",231
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",232
"GP010016_fast.mp4_crab_(291, 203)","(272, 219)",233
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",234
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",235
"GP010016_fast.mp4_crab_(291, 203)","(273, 219)",236
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",237
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",238
"GP010016_fast.mp4_crab_(291, 203)","(271, 220)",239
"GP010016_fast.mp4_crab_(291, 203)","(272, 220)",240
