file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1555,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x113b9cf70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(292, 204)","(273, 217)",169
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",170
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",171
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",172
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",173
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",174
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",175
"GP010016_fast.mp4_crab_(292, 204)","(273, 218)",176
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",177
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",178
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",179
"GP010016_fast.mp4_crab_(292, 204)","(272, 218)",180
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",181
"GP010016_fast.mp4_crab_(292, 204)","(272, 218)",182
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",183
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",184
"GP010016_fast.mp4_crab_(292, 204)","(272, 218)",185
"GP010016_fast.mp4_crab_(292, 204)","(272, 218)",186
"GP010016_fast.mp4_crab_(292, 204)","(271, 217)",187
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",188
"GP010016_fast.mp4_crab_(292, 204)","(271, 217)",189
"GP010016_fast.mp4_crab_(292, 204)","(271, 217)",190
"GP010016_fast.mp4_crab_(292, 204)","(271, 217)",191
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",192
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",193
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",194
"GP010016_fast.mp4_crab_(292, 204)","(271, 217)",195
"GP010016_fast.mp4_crab_(292, 204)","(271, 220)",196
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",197
"GP010016_fast.mp4_crab_(292, 204)","(271, 217)",198
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",199
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",200
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",201
"GP010016_fast.mp4_crab_(292, 204)","(271, 217)",202
"GP010016_fast.mp4_crab_(292, 204)","(272, 218)",203
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",204
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",205
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",206
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",207
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",208
"GP010016_fast.mp4_crab_(292, 204)","(271, 217)",209
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",210
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",211
"GP010016_fast.mp4_crab_(292, 204)","(271, 217)",212
"GP010016_fast.mp4_crab_(292, 204)","(271, 217)",213
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",214
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",215
"GP010016_fast.mp4_crab_(292, 204)","(270, 218)",216
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",217
"GP010016_fast.mp4_crab_(292, 204)","(270, 216)",218
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",219
"GP010016_fast.mp4_crab_(292, 204)","(270, 218)",220
"GP010016_fast.mp4_crab_(292, 204)","(270, 218)",221
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",222
"GP010016_fast.mp4_crab_(292, 204)","(270, 218)",223
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",224
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",225
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",226
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",227
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",228
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",229
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",230
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",231
"GP010016_fast.mp4_crab_(292, 204)","(270, 218)",232
"GP010016_fast.mp4_crab_(292, 204)","(270, 218)",233
"GP010016_fast.mp4_crab_(292, 204)","(270, 218)",234
"GP010016_fast.mp4_crab_(292, 204)","(270, 218)",235
"GP010016_fast.mp4_crab_(292, 204)","(270, 219)",236
"GP010016_fast.mp4_crab_(292, 204)","(270, 218)",237
"GP010016_fast.mp4_crab_(292, 204)","(270, 218)",238
"GP010016_fast.mp4_crab_(292, 204)","(270, 220)",239
"GP010016_fast.mp4_crab_(292, 204)","(270, 219)",240
"GP010016_fast.mp4_crab_(292, 204)","(271, 218)",241
"GP010016_fast.mp4_crab_(292, 204)","(269, 218)",242
"GP010016_fast.mp4_crab_(292, 204)","(269, 218)",243
"GP010016_fast.mp4_crab_(292, 204)","(269, 218)",244
"GP010016_fast.mp4_crab_(292, 204)","(269, 217)",245
"GP010016_fast.mp4_crab_(292, 204)","(269, 217)",246
"GP010016_fast.mp4_crab_(292, 204)","(268, 216)",247
"GP010016_fast.mp4_crab_(292, 204)","(269, 215)",248
"GP010016_fast.mp4_crab_(292, 204)","(265, 216)",249
"GP010016_fast.mp4_crab_(292, 204)","(264, 217)",250
"GP010016_fast.mp4_crab_(292, 204)","(264, 217)",251
"GP010016_fast.mp4_crab_(292, 204)","(264, 217)",252
"GP010016_fast.mp4_crab_(292, 204)","(264, 217)",253
"GP010016_fast.mp4_crab_(292, 204)","(263, 217)",254
"GP010016_fast.mp4_crab_(292, 204)","(263, 217)",255
"GP010016_fast.mp4_crab_(292, 204)","(263, 219)",256
"GP010016_fast.mp4_crab_(292, 204)","(262, 218)",257
"GP010016_fast.mp4_crab_(292, 204)","(262, 218)",258
"GP010016_fast.mp4_crab_(292, 204)","(263, 217)",259
"GP010016_fast.mp4_crab_(292, 204)","(262, 218)",260
"GP010016_fast.mp4_crab_(292, 204)","(262, 218)",261
"GP010016_fast.mp4_crab_(292, 204)","(262, 218)",262
"GP010016_fast.mp4_crab_(292, 204)","(262, 218)",263
"GP010016_fast.mp4_crab_(292, 204)","(262, 219)",264
"GP010016_fast.mp4_crab_(292, 204)","(262, 217)",265
"GP010016_fast.mp4_crab_(292, 204)","(263, 217)",266
"GP010016_fast.mp4_crab_(292, 204)","(262, 218)",267
"GP010016_fast.mp4_crab_(292, 204)","(262, 217)",268
"GP010016_fast.mp4_crab_(292, 204)","(262, 218)",269
"GP010016_fast.mp4_crab_(292, 204)","(263, 217)",270
"GP010016_fast.mp4_crab_(292, 204)","(262, 217)",271
"GP010016_fast.mp4_crab_(292, 204)","(262, 217)",272
"GP010016_fast.mp4_crab_(292, 204)","(262, 217)",273
"GP010016_fast.mp4_crab_(292, 204)","(262, 217)",274
"GP010016_fast.mp4_crab_(292, 204)","(261, 218)",275
"GP010016_fast.mp4_crab_(292, 204)","(261, 218)",276
"GP010016_fast.mp4_crab_(292, 204)","(260, 217)",277
"GP010016_fast.mp4_crab_(292, 204)","(261, 217)",278
"GP010016_fast.mp4_crab_(292, 204)","(261, 217)",279
"GP010016_fast.mp4_crab_(292, 204)","(260, 217)",280
"GP010016_fast.mp4_crab_(292, 204)","(260, 217)",281
"GP010016_fast.mp4_crab_(292, 204)","(261, 216)",282
"GP010016_fast.mp4_crab_(292, 204)","(260, 217)",283
"GP010016_fast.mp4_crab_(292, 204)","(260, 217)",284
"GP010016_fast.mp4_crab_(292, 204)","(260, 217)",285
"GP010016_fast.mp4_crab_(292, 204)","(260, 217)",286
"GP010016_fast.mp4_crab_(292, 204)","(260, 216)",287
"GP010016_fast.mp4_crab_(292, 204)","(260, 216)",288
"GP010016_fast.mp4_crab_(292, 204)","(260, 216)",289
"GP010016_fast.mp4_crab_(292, 204)","(260, 215)",290
