file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1534,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x10cee6f70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(290, 204)","(253, 222)",345
"GP010016_fast.mp4_crab_(290, 204)","(253, 222)",346
"GP010016_fast.mp4_crab_(290, 204)","(253, 222)",347
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",348
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",349
"GP010016_fast.mp4_crab_(290, 204)","(253, 222)",350
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",351
"GP010016_fast.mp4_crab_(290, 204)","(253, 222)",352
"GP010016_fast.mp4_crab_(290, 204)","(253, 222)",353
"GP010016_fast.mp4_crab_(290, 204)","(252, 221)",354
"GP010016_fast.mp4_crab_(290, 204)","(252, 221)",355
"GP010016_fast.mp4_crab_(290, 204)","(253, 221)",356
"GP010016_fast.mp4_crab_(290, 204)","(253, 222)",357
"GP010016_fast.mp4_crab_(290, 204)","(253, 222)",358
"GP010016_fast.mp4_crab_(290, 204)","(252, 221)",359
"GP010016_fast.mp4_crab_(290, 204)","(252, 221)",360
"GP010016_fast.mp4_crab_(290, 204)","(253, 221)",361
"GP010016_fast.mp4_crab_(290, 204)","(252, 221)",362
"GP010016_fast.mp4_crab_(290, 204)","(253, 221)",363
"GP010016_fast.mp4_crab_(290, 204)","(252, 221)",364
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",365
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",366
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",367
"GP010016_fast.mp4_crab_(290, 204)","(252, 221)",368
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",369
"GP010016_fast.mp4_crab_(290, 204)","(252, 221)",370
"GP010016_fast.mp4_crab_(290, 204)","(252, 221)",371
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",372
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",373
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",374
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",375
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",376
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",377
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",378
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",379
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",380
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",381
"GP010016_fast.mp4_crab_(290, 204)","(252, 222)",382
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",383
"GP010016_fast.mp4_crab_(290, 204)","(252, 223)",384
