file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1530,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x112885f70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(290, 204)","(293, 204)",0
"GP010016_fast.mp4_crab_(290, 204)","(295, 207)",30
"GP010016_fast.mp4_crab_(290, 204)","(294, 208)",31
"GP010016_fast.mp4_crab_(290, 204)","(294, 208)",32
"GP010016_fast.mp4_crab_(290, 204)","(294, 208)",33
"GP010016_fast.mp4_crab_(290, 204)","(295, 208)",34
"GP010016_fast.mp4_crab_(290, 204)","(294, 209)",35
"GP010016_fast.mp4_crab_(290, 204)","(294, 209)",36
"GP010016_fast.mp4_crab_(290, 204)","(294, 209)",37
"GP010016_fast.mp4_crab_(290, 204)","(294, 209)",38
"GP010016_fast.mp4_crab_(290, 204)","(294, 208)",39
"GP010016_fast.mp4_crab_(290, 204)","(294, 208)",40
"GP010016_fast.mp4_crab_(290, 204)","(293, 209)",41
"GP010016_fast.mp4_crab_(290, 204)","(292, 208)",42
"GP010016_fast.mp4_crab_(290, 204)","(290, 208)",43
"GP010016_fast.mp4_crab_(290, 204)","(288, 210)",44
"GP010016_fast.mp4_crab_(290, 204)","(287, 207)",45
"GP010016_fast.mp4_crab_(290, 204)","(287, 210)",46
"GP010016_fast.mp4_crab_(290, 204)","(283, 210)",47
"GP010016_fast.mp4_crab_(290, 204)","(283, 207)",48
"GP010016_fast.mp4_crab_(290, 204)","(282, 207)",49
"GP010016_fast.mp4_crab_(290, 204)","(282, 207)",50
"GP010016_fast.mp4_crab_(290, 204)","(281, 208)",51
"GP010016_fast.mp4_crab_(290, 204)","(283, 210)",52
"GP010016_fast.mp4_crab_(290, 204)","(280, 208)",53
"GP010016_fast.mp4_crab_(290, 204)","(280, 206)",54
"GP010016_fast.mp4_crab_(290, 204)","(278, 208)",55
"GP010016_fast.mp4_crab_(290, 204)","(278, 207)",56
"GP010016_fast.mp4_crab_(290, 204)","(280, 207)",57
"GP010016_fast.mp4_crab_(290, 204)","(278, 208)",58
"GP010016_fast.mp4_crab_(290, 204)","(277, 208)",59
"GP010016_fast.mp4_crab_(290, 204)","(278, 208)",60
"GP010016_fast.mp4_crab_(290, 204)","(277, 209)",61
"GP010016_fast.mp4_crab_(290, 204)","(278, 208)",62
"GP010016_fast.mp4_crab_(290, 204)","(277, 209)",63
"GP010016_fast.mp4_crab_(290, 204)","(278, 208)",64
"GP010016_fast.mp4_crab_(290, 204)","(277, 209)",65
"GP010016_fast.mp4_crab_(290, 204)","(278, 209)",66
"GP010016_fast.mp4_crab_(290, 204)","(277, 209)",67
"GP010016_fast.mp4_crab_(290, 204)","(278, 208)",68
"GP010016_fast.mp4_crab_(290, 204)","(277, 209)",69
"GP010016_fast.mp4_crab_(290, 204)","(278, 208)",70
"GP010016_fast.mp4_crab_(290, 204)","(278, 208)",71
"GP010016_fast.mp4_crab_(290, 204)","(279, 208)",72
"GP010016_fast.mp4_crab_(290, 204)","(279, 208)",73
"GP010016_fast.mp4_crab_(290, 204)","(279, 208)",74
"GP010016_fast.mp4_crab_(290, 204)","(278, 209)",75
"GP010016_fast.mp4_crab_(290, 204)","(278, 208)",76
"GP010016_fast.mp4_crab_(290, 204)","(278, 209)",77
"GP010016_fast.mp4_crab_(290, 204)","(278, 207)",78
"GP010016_fast.mp4_crab_(290, 204)","(278, 209)",79
"GP010016_fast.mp4_crab_(290, 204)","(278, 209)",80
"GP010016_fast.mp4_crab_(290, 204)","(278, 209)",81
"GP010016_fast.mp4_crab_(290, 204)","(278, 209)",82
"GP010016_fast.mp4_crab_(290, 204)","(279, 207)",83
"GP010016_fast.mp4_crab_(290, 204)","(279, 208)",84
"GP010016_fast.mp4_crab_(290, 204)","(278, 209)",85
"GP010016_fast.mp4_crab_(290, 204)","(278, 209)",86
"GP010016_fast.mp4_crab_(290, 204)","(277, 210)",87
"GP010016_fast.mp4_crab_(290, 204)","(277, 210)",88
"GP010016_fast.mp4_crab_(290, 204)","(276, 210)",89
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",90
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",91
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",92
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",93
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",94
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",95
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",96
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",97
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",98
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",99
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",100
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",101
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",102
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",103
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",104
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",105
"GP010016_fast.mp4_crab_(290, 204)","(276, 211)",106
"GP010016_fast.mp4_crab_(290, 204)","(274, 212)",107
"GP010016_fast.mp4_crab_(290, 204)","(273, 211)",108
"GP010016_fast.mp4_crab_(290, 204)","(272, 212)",109
"GP010016_fast.mp4_crab_(290, 204)","(272, 212)",110
"GP010016_fast.mp4_crab_(290, 204)","(272, 213)",111
"GP010016_fast.mp4_crab_(290, 204)","(272, 214)",112
"GP010016_fast.mp4_crab_(290, 204)","(272, 214)",113
"GP010016_fast.mp4_crab_(290, 204)","(272, 214)",114
"GP010016_fast.mp4_crab_(290, 204)","(272, 214)",115
"GP010016_fast.mp4_crab_(290, 204)","(272, 214)",116
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",117
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",118
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",119
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",120
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",121
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",122
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",123
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",124
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",125
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",126
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",127
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",128
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",129
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",130
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",131
"GP010016_fast.mp4_crab_(290, 204)","(273, 215)",132
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",133
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",134
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",135
"GP010016_fast.mp4_crab_(290, 204)","(273, 214)",136
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",137
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",138
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",139
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",140
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",141
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",142
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",143
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",144
"GP010016_fast.mp4_crab_(290, 204)","(270, 215)",145
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",146
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",147
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",148
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",149
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",150
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",151
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",152
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",153
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",154
"GP010016_fast.mp4_crab_(290, 204)","(271, 216)",155
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",156
"GP010016_fast.mp4_crab_(290, 204)","(271, 217)",157
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",158
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",159
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",160
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",161
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",162
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",163
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",164
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",165
"GP010016_fast.mp4_crab_(290, 204)","(273, 215)",166
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",167
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",168
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",169
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",170
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",171
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",172
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",173
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",174
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",175
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",176
"GP010016_fast.mp4_crab_(290, 204)","(271, 216)",177
"GP010016_fast.mp4_crab_(290, 204)","(272, 215)",178
"GP010016_fast.mp4_crab_(290, 204)","(271, 216)",179
"GP010016_fast.mp4_crab_(290, 204)","(271, 216)",180
"GP010016_fast.mp4_crab_(290, 204)","(271, 216)",181
"GP010016_fast.mp4_crab_(290, 204)","(271, 216)",182
"GP010016_fast.mp4_crab_(290, 204)","(271, 216)",183
"GP010016_fast.mp4_crab_(290, 204)","(271, 216)",184
"GP010016_fast.mp4_crab_(290, 204)","(271, 215)",185
"GP010016_fast.mp4_crab_(290, 204)","(270, 216)",186
"GP010016_fast.mp4_crab_(290, 204)","(270, 216)",187
"GP010016_fast.mp4_crab_(290, 204)","(270, 216)",188
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",189
"GP010016_fast.mp4_crab_(290, 204)","(270, 217)",190
"GP010016_fast.mp4_crab_(290, 204)","(270, 217)",191
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",192
"GP010016_fast.mp4_crab_(290, 204)","(270, 217)",193
"GP010016_fast.mp4_crab_(290, 204)","(272, 217)",194
"GP010016_fast.mp4_crab_(290, 204)","(270, 217)",195
"GP010016_fast.mp4_crab_(290, 204)","(270, 217)",196
"GP010016_fast.mp4_crab_(290, 204)","(270, 217)",197
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",198
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",199
"GP010016_fast.mp4_crab_(290, 204)","(271, 218)",200
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",201
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",202
"GP010016_fast.mp4_crab_(290, 204)","(272, 219)",203
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",204
"GP010016_fast.mp4_crab_(290, 204)","(271, 217)",205
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",206
"GP010016_fast.mp4_crab_(290, 204)","(271, 217)",207
"GP010016_fast.mp4_crab_(290, 204)","(271, 217)",208
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",209
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",210
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",211
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",212
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",213
"GP010016_fast.mp4_crab_(290, 204)","(270, 218)",214
"GP010016_fast.mp4_crab_(290, 204)","(270, 217)",215
"GP010016_fast.mp4_crab_(290, 204)","(270, 217)",216
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",217
"GP010016_fast.mp4_crab_(290, 204)","(271, 218)",218
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",219
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",220
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",221
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",222
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",223
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",224
"GP010016_fast.mp4_crab_(290, 204)","(269, 218)",225
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",226
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",227
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",228
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",229
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",230
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",231
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",232
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",233
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",234
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",235
"GP010016_fast.mp4_crab_(290, 204)","(269, 216)",236
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",237
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",238
"GP010016_fast.mp4_crab_(290, 204)","(269, 217)",239
"GP010016_fast.mp4_crab_(290, 204)","(268, 217)",240
"GP010016_fast.mp4_crab_(290, 204)","(268, 217)",241
"GP010016_fast.mp4_crab_(290, 204)","(268, 217)",242
"GP010016_fast.mp4_crab_(290, 204)","(267, 217)",243
"GP010016_fast.mp4_crab_(290, 204)","(267, 217)",244
"GP010016_fast.mp4_crab_(290, 204)","(267, 217)",245
"GP010016_fast.mp4_crab_(290, 204)","(266, 216)",246
"GP010016_fast.mp4_crab_(290, 204)","(266, 216)",247
"GP010016_fast.mp4_crab_(290, 204)","(265, 216)",248
"GP010016_fast.mp4_crab_(290, 204)","(264, 215)",249
"GP010016_fast.mp4_crab_(290, 204)","(263, 215)",250
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",251
"GP010016_fast.mp4_crab_(290, 204)","(262, 216)",252
"GP010016_fast.mp4_crab_(290, 204)","(262, 215)",253
"GP010016_fast.mp4_crab_(290, 204)","(262, 215)",254
"GP010016_fast.mp4_crab_(290, 204)","(262, 215)",255
"GP010016_fast.mp4_crab_(290, 204)","(262, 216)",256
"GP010016_fast.mp4_crab_(290, 204)","(261, 216)",257
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",258
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",259
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",260
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",261
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",262
"GP010016_fast.mp4_crab_(290, 204)","(263, 216)",263
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",264
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",265
"GP010016_fast.mp4_crab_(290, 204)","(260, 217)",266
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",267
"GP010016_fast.mp4_crab_(290, 204)","(260, 217)",268
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",269
"GP010016_fast.mp4_crab_(290, 204)","(260, 217)",270
"GP010016_fast.mp4_crab_(290, 204)","(260, 217)",271
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",272
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",273
"GP010016_fast.mp4_crab_(290, 204)","(260, 218)",274
"GP010016_fast.mp4_crab_(290, 204)","(260, 217)",275
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",276
"GP010016_fast.mp4_crab_(290, 204)","(260, 217)",277
"GP010016_fast.mp4_crab_(290, 204)","(260, 217)",278
"GP010016_fast.mp4_crab_(290, 204)","(261, 217)",279
"GP010016_fast.mp4_crab_(290, 204)","(258, 217)",280
"GP010016_fast.mp4_crab_(290, 204)","(259, 217)",281
"GP010016_fast.mp4_crab_(290, 204)","(260, 216)",282
"GP010016_fast.mp4_crab_(290, 204)","(259, 217)",283
"GP010016_fast.mp4_crab_(290, 204)","(259, 217)",284
"GP010016_fast.mp4_crab_(290, 204)","(259, 217)",285
"GP010016_fast.mp4_crab_(290, 204)","(260, 216)",286
"GP010016_fast.mp4_crab_(290, 204)","(259, 217)",287
"GP010016_fast.mp4_crab_(290, 204)","(259, 217)",288
"GP010016_fast.mp4_crab_(290, 204)","(259, 217)",289
"GP010016_fast.mp4_crab_(290, 204)","(259, 216)",290
"GP010016_fast.mp4_crab_(290, 204)","(258, 217)",291
"GP010016_fast.mp4_crab_(290, 204)","(258, 217)",292
"GP010016_fast.mp4_crab_(290, 204)","(258, 217)",293
"GP010016_fast.mp4_crab_(290, 204)","(259, 217)",294
"GP010016_fast.mp4_crab_(290, 204)","(257, 217)",295
"GP010016_fast.mp4_crab_(290, 204)","(258, 217)",296
"GP010016_fast.mp4_crab_(290, 204)","(257, 217)",297
"GP010016_fast.mp4_crab_(290, 204)","(257, 218)",298
"GP010016_fast.mp4_crab_(290, 204)","(257, 218)",299
"GP010016_fast.mp4_crab_(290, 204)","(257, 218)",300
"GP010016_fast.mp4_crab_(290, 204)","(257, 218)",301
"GP010016_fast.mp4_crab_(290, 204)","(257, 218)",302
"GP010016_fast.mp4_crab_(290, 204)","(256, 218)",303
"GP010016_fast.mp4_crab_(290, 204)","(256, 218)",304
"GP010016_fast.mp4_crab_(290, 204)","(256, 217)",305
"GP010016_fast.mp4_crab_(290, 204)","(255, 218)",306
"GP010016_fast.mp4_crab_(290, 204)","(255, 218)",307
"GP010016_fast.mp4_crab_(290, 204)","(255, 218)",308
"GP010016_fast.mp4_crab_(290, 204)","(254, 218)",309
"GP010016_fast.mp4_crab_(290, 204)","(254, 217)",310
"GP010016_fast.mp4_crab_(290, 204)","(254, 217)",311
"GP010016_fast.mp4_crab_(290, 204)","(254, 217)",312
"GP010016_fast.mp4_crab_(290, 204)","(254, 216)",313
"GP010016_fast.mp4_crab_(290, 204)","(253, 218)",314
"GP010016_fast.mp4_crab_(290, 204)","(253, 217)",315
"GP010016_fast.mp4_crab_(290, 204)","(253, 217)",316
"GP010016_fast.mp4_crab_(290, 204)","(253, 217)",317
"GP010016_fast.mp4_crab_(290, 204)","(252, 218)",318
"GP010016_fast.mp4_crab_(290, 204)","(252, 217)",319
"GP010016_fast.mp4_crab_(290, 204)","(253, 217)",320
"GP010016_fast.mp4_crab_(290, 204)","(252, 217)",321
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",322
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",323
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",324
"GP010016_fast.mp4_crab_(290, 204)","(252, 218)",325
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",326
"GP010016_fast.mp4_crab_(290, 204)","(252, 218)",327
"GP010016_fast.mp4_crab_(290, 204)","(252, 219)",328
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",329
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",330
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",331
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",332
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",333
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",334
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",335
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",336
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",337
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",338
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",339
"GP010016_fast.mp4_crab_(290, 204)","(250, 219)",340
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",341
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",342
"GP010016_fast.mp4_crab_(290, 204)","(252, 219)",343
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",344
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",345
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",346
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",347
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",348
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",349
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",350
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",351
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",352
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",353
"GP010016_fast.mp4_crab_(290, 204)","(251, 220)",354
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",355
"GP010016_fast.mp4_crab_(290, 204)","(252, 219)",356
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",357
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",358
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",359
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",360
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",361
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",362
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",363
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",364
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",365
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",366
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",367
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",368
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",369
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",370
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",371
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",372
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",373
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",374
"GP010016_fast.mp4_crab_(290, 204)","(251, 219)",375
"GP010016_fast.mp4_crab_(290, 204)","(250, 219)",376
