file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.MP4,15112018,1815,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x10b26ced0>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",142
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",143
"GP010016_fast.MP4_uca02(367, 94)","(416, 179)",144
"GP010016_fast.MP4_uca02(367, 94)","(416, 180)",145
"GP010016_fast.MP4_uca02(367, 94)","(416, 180)",146
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",147
"GP010016_fast.MP4_uca02(367, 94)","(416, 180)",148
"GP010016_fast.MP4_uca02(367, 94)","(416, 180)",149
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",150
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",151
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",152
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",153
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",154
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",155
