file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.MP4,15112018,1825,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerBoosting 0x10b75aed0>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",138
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",139
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",140
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",141
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",142
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",143
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",144
"GP010016_fast.MP4_uca02(364, 95)","(400, 149)",145
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",146
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",147
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",148
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",149
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",150
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",151
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",152
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",153
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",154
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",155
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",156
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",157
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",158
"GP010016_fast.MP4_uca02(364, 95)","(391, 147)",159
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",160
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",161
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",162
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",163
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",164
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",165
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",166
