file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,18112018,2338,1928,23.97602398,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.107758621,<TrackerMIL 0x10e996f30>
"
",,,,,,,,,,,,
Crab_ID,Crab_Position,Crab_frame,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(168, 258)",580,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 262)",581,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 263)",582,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 263)",583,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 254)",584,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(165, 259)",585,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 261)",586,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 262)",587,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(166, 254)",588,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 264)",589,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(165, 260)",590,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 262)",591,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 264)",592,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 262)",593,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 265)",594,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 264)",595,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 264)",596,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 262)",597,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 264)",598,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 264)",599,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 265)",600,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 264)",601,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 263)",602,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 263)",603,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 266)",604,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 264)",605,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 263)",606,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 266)",607,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 266)",608,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 262)",609,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 263)",610,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 262)",611,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",612,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 262)",613,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 262)",614,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 263)",615,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 263)",616,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 263)",617,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 262)",618,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 264)",619,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 264)",620,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 264)",621,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 264)",622,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 259)",623,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 259)",624,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 259)",625,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(158, 260)",626,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 259)",627,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 259)",628,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 258)",629,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 261)",630,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 258)",631,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 259)",632,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 260)",633,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 259)",634,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 260)",635,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 258)",636,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(165, 258)",637,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 259)",638,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(157, 260)",639,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(168, 259)",640,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(168, 258)",641,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 259)",642,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 257)",643,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 255)",644,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(168, 260)",645,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 260)",646,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 257)",647,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 261)",648,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 260)",649,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 261)",650,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 260)",651,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(168, 260)",652,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 260)",653,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 257)",654,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(166, 255)",655,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 257)",656,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(168, 259)",657,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 261)",658,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 261)",659,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(168, 259)",660,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(168, 258)",661,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(156, 263)",662,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(173, 261)",663,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 257)",664,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(156, 260)",665,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 260)",666,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 256)",667,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 260)",668,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 262)",669,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 262)",670,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(165, 263)",671,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 264)",672,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 265)",673,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 264)",674,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 265)",675,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",676,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(165, 264)",677,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(165, 264)",678,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 266)",679,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 264)",680,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 266)",681,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 266)",682,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 264)",683,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 266)",684,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",685,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",686,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",687,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",688,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 266)",689,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 266)",690,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 266)",691,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 266)",692,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",693,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 266)",694,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 265)",695,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 265)",696,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 266)",697,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 266)",698,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 264)",699,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 266)",700,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 266)",701,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 266)",702,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",703,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 266)",704,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 266)",705,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 266)",706,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 264)",707,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",708,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 266)",709,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",710,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 266)",711,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 266)",712,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 264)",713,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",714,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 266)",715,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 266)",716,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 266)",717,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 266)",718,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 264)",719,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 264)",720,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 263)",721,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 266)",722,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 264)",723,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 266)",724,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 265)",725,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 265)",726,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 265)",727,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(158, 265)",728,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 265)",729,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 266)",730,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 265)",731,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(158, 270)",732,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 264)",733,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 266)",734,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 265)",735,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 264)",736,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 266)",737,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 264)",738,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(158, 265)",739,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(156, 276)",740,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(148, 275)",741,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(148, 277)",742,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(145, 279)",743,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 278)",744,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 278)",745,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 278)",746,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 278)",747,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 278)",748,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 264)",749,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 264)",750,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 264)",751,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 282)",752,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",753,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 278)",754,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",755,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",756,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 279)",757,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 279)",758,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(147, 284)",759,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 279)",760,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 279)",761,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 278)",762,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(156, 265)",763,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 278)",764,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 283)",765,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 276)",766,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 276)",767,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 282)",768,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 280)",769,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 283)",770,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 283)",771,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 280)",772,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 283)",773,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 283)",774,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 285)",775,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 285)",776,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(148, 285)",777,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(144, 287)",778,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 283)",779,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 283)",780,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 285)",781,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 284)",782,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",783,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",784,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",785,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",786,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",787,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",788,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 266)",789,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",790,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 276)",791,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",792,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",793,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 276)",794,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 283)",795,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 283)",796,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 282)",797,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 283)",798,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 282)",799,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 288)",800,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 282)",801,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 280)",802,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 282)",803,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(148, 285)",804,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(148, 285)",805,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 280)",806,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 285)",807,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 285)",808,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 283)",809,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 285)",810,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 288)",811,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 285)",812,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 289)",813,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 282)",814,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 286)",815,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 288)",816,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 288)",817,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 288)",818,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 285)",819,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 282)",820,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 285)",821,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 282)",822,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 289)",823,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 290)",824,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 292)",825,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 291)",826,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 291)",827,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 292)",828,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 295)",829,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 291)",830,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 291)",831,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 290)",832,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 289)",833,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 292)",834,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 281)",835,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 284)",836,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 289)",837,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 291)",838,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 292)",839,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 291)",840,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 284)",841,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 290)",842,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 286)",843,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 296)",844,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 292)",845,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 292)",846,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 292)",847,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 286)",848,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 286)",849,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 283)",850,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 286)",851,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 292)",852,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 292)",853,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 295)",854,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 286)",855,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 294)",856,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 295)",857,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 292)",858,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 292)",859,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 285)",860,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 289)",861,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 287)",862,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 285)",863,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 288)",864,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 283)",865,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 285)",866,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 291)",867,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 281)",868,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 285)",869,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(156, 293)",870,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 285)",871,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 285)",872,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 281)",873,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 286)",874,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 285)",875,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 281)",876,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 291)",877,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 291)",878,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 285)",879,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 285)",880,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 285)",881,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 284)",882,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 286)",883,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 287)",884,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 292)",885,,,,,,,,,,
