file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,18112018,1811,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x10f93bf30>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 49)",1152
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 54)",1153
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 59)",1154
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 54)",1155
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 54)",1156
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 53)",1157
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 54)",1158
"GP010016_fast.mp4_uca_nc00(225, 133)","(262, 56)",1159
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 54)",1160
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 47)",1161
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 49)",1162
"GP010016_fast.mp4_uca_nc00(225, 133)","(259, 47)",1163
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 56)",1164
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 53)",1165
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 54)",1166
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 53)",1167
"GP010016_fast.mp4_uca_nc00(225, 133)","(258, 57)",1168
"GP010016_fast.mp4_uca_nc00(225, 133)","(262, 56)",1169
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 54)",1170
"GP010016_fast.mp4_uca_nc00(225, 133)","(268, 53)",1171
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 53)",1172
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 54)",1173
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 59)",1174
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 59)",1175
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 53)",1176
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 53)",1177
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 54)",1178
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 54)",1179
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 54)",1180
"GP010016_fast.mp4_uca_nc00(225, 133)","(268, 53)",1181
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 53)",1182
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 54)",1183
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 54)",1184
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 54)",1185
"GP010016_fast.mp4_uca_nc00(225, 133)","(261, 51)",1186
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 55)",1187
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 54)",1188
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 53)",1189
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 53)",1190
"GP010016_fast.mp4_uca_nc00(225, 133)","(261, 56)",1191
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 53)",1192
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 53)",1193
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 54)",1194
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 53)",1195
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 53)",1196
"GP010016_fast.mp4_uca_nc00(225, 133)","(268, 54)",1197
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 53)",1198
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1199
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 53)",1200
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 53)",1201
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 53)",1202
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 53)",1203
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 52)",1204
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 54)",1205
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 54)",1206
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 52)",1207
"GP010016_fast.mp4_uca_nc00(225, 133)","(260, 55)",1208
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 53)",1209
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 53)",1210
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 52)",1211
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 54)",1212
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 52)",1213
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 43)",1214
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 53)",1215
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 45)",1216
"GP010016_fast.mp4_uca_nc00(225, 133)","(262, 44)",1217
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 45)",1218
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 49)",1219
"GP010016_fast.mp4_uca_nc00(225, 133)","(260, 51)",1220
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 49)",1221
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 46)",1222
"GP010016_fast.mp4_uca_nc00(225, 133)","(261, 56)",1223
"GP010016_fast.mp4_uca_nc00(225, 133)","(262, 44)",1224
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 47)",1225
"GP010016_fast.mp4_uca_nc00(225, 133)","(262, 43)",1226
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 47)",1227
"GP010016_fast.mp4_uca_nc00(225, 133)","(262, 43)",1228
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 47)",1229
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 49)",1230
"GP010016_fast.mp4_uca_nc00(225, 133)","(262, 45)",1231
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 47)",1232
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 47)",1233
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1234
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 46)",1235
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1236
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 49)",1237
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 47)",1238
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 49)",1239
"GP010016_fast.mp4_uca_nc00(225, 133)","(262, 43)",1240
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1241
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1242
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1243
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 47)",1244
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 47)",1245
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 48)",1246
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 47)",1247
"GP010016_fast.mp4_uca_nc00(225, 133)","(260, 45)",1248
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 47)",1249
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 45)",1250
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 46)",1251
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 47)",1252
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 49)",1253
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1254
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 49)",1255
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1256
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 46)",1257
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1258
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 48)",1259
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1260
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1261
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 48)",1262
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 48)",1263
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 48)",1264
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 48)",1265
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 46)",1266
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 48)",1267
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 48)",1268
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 47)",1269
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 48)",1270
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 45)",1271
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 46)",1272
"GP010016_fast.mp4_uca_nc00(225, 133)","(262, 48)",1273
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 47)",1274
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1275
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1276
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1277
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1278
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1279
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 47)",1280
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 47)",1281
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 47)",1282
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1283
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 47)",1284
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1285
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1286
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 48)",1287
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1288
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1289
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1290
"GP010016_fast.mp4_uca_nc00(225, 133)","(262, 47)",1291
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1292
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1293
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 48)",1294
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 47)",1295
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1296
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1297
"GP010016_fast.mp4_uca_nc00(225, 133)","(263, 48)",1298
"GP010016_fast.mp4_uca_nc00(225, 133)","(262, 47)",1299
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 48)",1300
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1301
"GP010016_fast.mp4_uca_nc00(225, 133)","(264, 48)",1302
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1303
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 48)",1304
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 47)",1305
"GP010016_fast.mp4_uca_nc00(225, 133)","(265, 48)",1306
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 47)",1307
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 48)",1308
"GP010016_fast.mp4_uca_nc00(225, 133)","(268, 48)",1309
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 48)",1310
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 48)",1311
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 48)",1312
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 47)",1313
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 49)",1314
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 48)",1315
"GP010016_fast.mp4_uca_nc00(225, 133)","(268, 47)",1316
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 42)",1317
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1318
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1319
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1320
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 48)",1321
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 48)",1322
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 48)",1323
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1324
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1325
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1326
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 47)",1327
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1328
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 47)",1329
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 48)",1330
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 48)",1331
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 48)",1332
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1333
"GP010016_fast.mp4_uca_nc00(225, 133)","(268, 46)",1334
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1335
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1336
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1337
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1338
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1339
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1340
"GP010016_fast.mp4_uca_nc00(225, 133)","(268, 46)",1341
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1342
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 46)",1343
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 46)",1344
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1345
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1346
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1347
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1348
"GP010016_fast.mp4_uca_nc00(225, 133)","(266, 46)",1349
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 46)",1350
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 46)",1351
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 46)",1352
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 46)",1353
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 45)",1354
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 47)",1355
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1356
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1357
"GP010016_fast.mp4_uca_nc00(225, 133)","(268, 46)",1358
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 46)",1359
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1360
"GP010016_fast.mp4_uca_nc00(225, 133)","(267, 46)",1361
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 46)",1362
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 46)",1363
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 46)",1364
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 46)",1365
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 46)",1366
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 46)",1367
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 46)",1368
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1369
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1370
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1371
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 48)",1372
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 46)",1373
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1374
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 47)",1375
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1376
"GP010016_fast.mp4_uca_nc00(225, 133)","(269, 46)",1377
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1378
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1379
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1380
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1381
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1382
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1383
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1384
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1385
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1386
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 47)",1387
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1388
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 47)",1389
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 47)",1390
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 48)",1391
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 48)",1392
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 48)",1393
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 48)",1394
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 48)",1395
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 48)",1396
"GP010016_fast.mp4_uca_nc00(225, 133)","(275, 47)",1397
"GP010016_fast.mp4_uca_nc00(225, 133)","(270, 49)",1398
"GP010016_fast.mp4_uca_nc00(225, 133)","(275, 47)",1399
"GP010016_fast.mp4_uca_nc00(225, 133)","(279, 51)",1400
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 50)",1401
"GP010016_fast.mp4_uca_nc00(225, 133)","(274, 52)",1402
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 50)",1403
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 49)",1404
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 49)",1405
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 50)",1406
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 49)",1407
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 50)",1408
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 50)",1409
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 49)",1410
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 52)",1411
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 53)",1412
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 51)",1413
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1414
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 50)",1415
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 50)",1416
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1417
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 52)",1418
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 50)",1419
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1420
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 49)",1421
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 50)",1422
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 50)",1423
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 50)",1424
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 52)",1425
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 50)",1426
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 50)",1427
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 52)",1428
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 51)",1429
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 52)",1430
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 49)",1431
"GP010016_fast.mp4_uca_nc00(225, 133)","(274, 54)",1432
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1433
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1434
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 52)",1435
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 53)",1436
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 52)",1437
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 51)",1438
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 48)",1439
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 51)",1440
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 51)",1441
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 50)",1442
"GP010016_fast.mp4_uca_nc00(225, 133)","(274, 51)",1443
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1444
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 51)",1445
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1446
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 51)",1447
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 50)",1448
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 50)",1449
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 51)",1450
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 52)",1451
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 50)",1452
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 49)",1453
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 51)",1454
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 52)",1455
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 52)",1456
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 51)",1457
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 51)",1458
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 52)",1459
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 50)",1460
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 51)",1461
"GP010016_fast.mp4_uca_nc00(225, 133)","(274, 52)",1462
"GP010016_fast.mp4_uca_nc00(225, 133)","(271, 52)",1463
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1464
"GP010016_fast.mp4_uca_nc00(225, 133)","(275, 51)",1465
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 50)",1466
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1467
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1468
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 52)",1469
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 52)",1470
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1471
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 52)",1472
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 52)",1473
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 51)",1474
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 52)",1475
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 52)",1476
"GP010016_fast.mp4_uca_nc00(225, 133)","(272, 51)",1477
"GP010016_fast.mp4_uca_nc00(225, 133)","(273, 52)",1478
"GP010016_fast.mp4_uca_nc00(225, 133)","(274, 52)",1479
"GP010016_fast.mp4_uca_nc00(225, 133)","(279, 50)",1480
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 54)",1481
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 54)",1482
"GP010016_fast.mp4_uca_nc00(225, 133)","(276, 57)",1483
"GP010016_fast.mp4_uca_nc00(225, 133)","(275, 56)",1484
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 55)",1485
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 58)",1486
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 58)",1487
"GP010016_fast.mp4_uca_nc00(225, 133)","(277, 59)",1488
"GP010016_fast.mp4_uca_nc00(225, 133)","(279, 56)",1489
"GP010016_fast.mp4_uca_nc00(225, 133)","(279, 58)",1490
"GP010016_fast.mp4_uca_nc00(225, 133)","(278, 57)",1491
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 58)",1492
"GP010016_fast.mp4_uca_nc00(225, 133)","(278, 58)",1493
"GP010016_fast.mp4_uca_nc00(225, 133)","(277, 59)",1494
"GP010016_fast.mp4_uca_nc00(225, 133)","(278, 62)",1495
"GP010016_fast.mp4_uca_nc00(225, 133)","(276, 61)",1496
"GP010016_fast.mp4_uca_nc00(225, 133)","(279, 58)",1497
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 58)",1498
"GP010016_fast.mp4_uca_nc00(225, 133)","(278, 58)",1499
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 60)",1500
"GP010016_fast.mp4_uca_nc00(225, 133)","(276, 58)",1501
"GP010016_fast.mp4_uca_nc00(225, 133)","(276, 58)",1502
"GP010016_fast.mp4_uca_nc00(225, 133)","(276, 59)",1503
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 61)",1504
"GP010016_fast.mp4_uca_nc00(225, 133)","(286, 59)",1505
"GP010016_fast.mp4_uca_nc00(225, 133)","(279, 53)",1506
"GP010016_fast.mp4_uca_nc00(225, 133)","(277, 59)",1507
"GP010016_fast.mp4_uca_nc00(225, 133)","(281, 62)",1508
"GP010016_fast.mp4_uca_nc00(225, 133)","(277, 59)",1509
"GP010016_fast.mp4_uca_nc00(225, 133)","(275, 58)",1510
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 58)",1511
"GP010016_fast.mp4_uca_nc00(225, 133)","(278, 57)",1512
"GP010016_fast.mp4_uca_nc00(225, 133)","(277, 58)",1513
"GP010016_fast.mp4_uca_nc00(225, 133)","(277, 58)",1514
"GP010016_fast.mp4_uca_nc00(225, 133)","(277, 58)",1515
"GP010016_fast.mp4_uca_nc00(225, 133)","(277, 58)",1516
"GP010016_fast.mp4_uca_nc00(225, 133)","(282, 58)",1517
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 56)",1518
"GP010016_fast.mp4_uca_nc00(225, 133)","(279, 57)",1519
"GP010016_fast.mp4_uca_nc00(225, 133)","(277, 58)",1520
"GP010016_fast.mp4_uca_nc00(225, 133)","(279, 54)",1521
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 56)",1522
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 55)",1523
"GP010016_fast.mp4_uca_nc00(225, 133)","(280, 59)",1524
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 59)",1525
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 59)",1526
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 58)",1527
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 60)",1528
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 59)",1529
"GP010016_fast.mp4_uca_nc00(225, 133)","(286, 58)",1530
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 60)",1531
"GP010016_fast.mp4_uca_nc00(225, 133)","(285, 60)",1532
"GP010016_fast.mp4_uca_nc00(225, 133)","(283, 57)",1533
"GP010016_fast.mp4_uca_nc00(225, 133)","(284, 57)",1534
