file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,18112018,1816,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x10cc24f30>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",758
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 331)",759
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 325)",760
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 324)",761
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",762
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 324)",763
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",764
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 323)",765
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",766
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",767
"GP010016_fast.mp4_uca_cc00(313, 298)","(282, 325)",768
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 327)",769
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 323)",770
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 323)",771
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 323)",772
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 322)",773
"GP010016_fast.mp4_uca_cc00(313, 298)","(281, 326)",774
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 323)",775
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 323)",776
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 325)",777
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 323)",778
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 322)",779
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 323)",780
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 322)",781
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",782
"GP010016_fast.mp4_uca_cc00(313, 298)","(284, 322)",783
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 325)",784
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 324)",785
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",786
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",787
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",788
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 324)",789
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",790
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",791
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 326)",792
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 323)",793
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 324)",794
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 323)",795
"GP010016_fast.mp4_uca_cc00(313, 298)","(283, 323)",796
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 322)",797
"GP010016_fast.mp4_uca_cc00(313, 298)","(283, 321)",798
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 320)",799
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 321)",800
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 317)",801
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 317)",802
"GP010016_fast.mp4_uca_cc00(313, 298)","(279, 327)",803
"GP010016_fast.mp4_uca_cc00(313, 298)","(282, 323)",804
"GP010016_fast.mp4_uca_cc00(313, 298)","(283, 324)",805
"GP010016_fast.mp4_uca_cc00(313, 298)","(285, 319)",806
"GP010016_fast.mp4_uca_cc00(313, 298)","(285, 319)",807
"GP010016_fast.mp4_uca_cc00(313, 298)","(285, 318)",808
"GP010016_fast.mp4_uca_cc00(313, 298)","(280, 322)",809
"GP010016_fast.mp4_uca_cc00(313, 298)","(282, 318)",810
"GP010016_fast.mp4_uca_cc00(313, 298)","(284, 319)",811
"GP010016_fast.mp4_uca_cc00(313, 298)","(278, 322)",812
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 322)",813
"GP010016_fast.mp4_uca_cc00(313, 298)","(284, 322)",814
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 325)",815
"GP010016_fast.mp4_uca_cc00(313, 298)","(281, 323)",816
"GP010016_fast.mp4_uca_cc00(313, 298)","(281, 320)",817
"GP010016_fast.mp4_uca_cc00(313, 298)","(283, 319)",818
"GP010016_fast.mp4_uca_cc00(313, 298)","(283, 321)",819
"GP010016_fast.mp4_uca_cc00(313, 298)","(279, 322)",820
"GP010016_fast.mp4_uca_cc00(313, 298)","(281, 320)",821
"GP010016_fast.mp4_uca_cc00(313, 298)","(284, 319)",822
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 318)",823
"GP010016_fast.mp4_uca_cc00(313, 298)","(285, 319)",824
"GP010016_fast.mp4_uca_cc00(313, 298)","(285, 319)",825
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 318)",826
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 318)",827
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 318)",828
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 320)",829
"GP010016_fast.mp4_uca_cc00(313, 298)","(285, 322)",830
"GP010016_fast.mp4_uca_cc00(313, 298)","(285, 320)",831
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 319)",832
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 319)",833
"GP010016_fast.mp4_uca_cc00(313, 298)","(285, 320)",834
"GP010016_fast.mp4_uca_cc00(313, 298)","(285, 322)",835
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 319)",836
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 320)",837
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 320)",838
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 319)",839
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 319)",840
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 320)",841
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 319)",842
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 319)",843
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 320)",844
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 321)",845
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 320)",846
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 320)",847
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 321)",848
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 321)",849
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 321)",850
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 321)",851
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 321)",852
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 321)",853
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 323)",854
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 322)",855
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 322)",856
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 321)",857
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 321)",858
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 323)",859
"GP010016_fast.mp4_uca_cc00(313, 298)","(282, 322)",860
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 325)",861
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 322)",862
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 322)",863
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 322)",864
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 322)",865
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 322)",866
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 322)",867
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 320)",868
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 319)",869
"GP010016_fast.mp4_uca_cc00(313, 298)","(283, 322)",870
"GP010016_fast.mp4_uca_cc00(313, 298)","(283, 321)",871
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 322)",872
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 320)",873
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 322)",874
"GP010016_fast.mp4_uca_cc00(313, 298)","(283, 322)",875
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 321)",876
"GP010016_fast.mp4_uca_cc00(313, 298)","(283, 320)",877
"GP010016_fast.mp4_uca_cc00(313, 298)","(282, 323)",878
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 319)",879
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 316)",880
"GP010016_fast.mp4_uca_cc00(313, 298)","(281, 320)",881
"GP010016_fast.mp4_uca_cc00(313, 298)","(281, 320)",882
"GP010016_fast.mp4_uca_cc00(313, 298)","(284, 318)",883
"GP010016_fast.mp4_uca_cc00(313, 298)","(281, 319)",884
"GP010016_fast.mp4_uca_cc00(313, 298)","(278, 321)",885
"GP010016_fast.mp4_uca_cc00(313, 298)","(278, 319)",886
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 324)",887
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 317)",888
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 315)",889
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 316)",890
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 317)",891
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 311)",892
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 312)",893
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 310)",894
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 311)",895
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 309)",896
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 309)",897
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 316)",898
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 317)",899
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 309)",900
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 312)",901
"GP010016_fast.mp4_uca_cc00(313, 298)","(286, 311)",902
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 310)",903
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 310)",904
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 313)",905
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 312)",906
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 313)",907
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 311)",908
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 317)",909
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 304)",910
"GP010016_fast.mp4_uca_cc00(313, 298)","(312, 302)",911
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 303)",912
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 295)",913
"GP010016_fast.mp4_uca_cc00(313, 298)","(313, 297)",914
"GP010016_fast.mp4_uca_cc00(313, 298)","(308, 292)",915
"GP010016_fast.mp4_uca_cc00(313, 298)","(314, 301)",916
"GP010016_fast.mp4_uca_cc00(313, 298)","(321, 297)",917
"GP010016_fast.mp4_uca_cc00(313, 298)","(322, 293)",918
"GP010016_fast.mp4_uca_cc00(313, 298)","(320, 292)",919
"GP010016_fast.mp4_uca_cc00(313, 298)","(319, 291)",920
"GP010016_fast.mp4_uca_cc00(313, 298)","(320, 294)",921
"GP010016_fast.mp4_uca_cc00(313, 298)","(322, 292)",922
"GP010016_fast.mp4_uca_cc00(313, 298)","(324, 292)",923
"GP010016_fast.mp4_uca_cc00(313, 298)","(323, 291)",924
"GP010016_fast.mp4_uca_cc00(313, 298)","(318, 295)",925
"GP010016_fast.mp4_uca_cc00(313, 298)","(326, 290)",926
"GP010016_fast.mp4_uca_cc00(313, 298)","(318, 292)",927
"GP010016_fast.mp4_uca_cc00(313, 298)","(319, 294)",928
"GP010016_fast.mp4_uca_cc00(313, 298)","(318, 294)",929
"GP010016_fast.mp4_uca_cc00(313, 298)","(319, 295)",930
"GP010016_fast.mp4_uca_cc00(313, 298)","(320, 295)",931
"GP010016_fast.mp4_uca_cc00(313, 298)","(318, 295)",932
"GP010016_fast.mp4_uca_cc00(313, 298)","(318, 292)",933
"GP010016_fast.mp4_uca_cc00(313, 298)","(317, 295)",934
"GP010016_fast.mp4_uca_cc00(313, 298)","(317, 296)",935
"GP010016_fast.mp4_uca_cc00(313, 298)","(314, 295)",936
"GP010016_fast.mp4_uca_cc00(313, 298)","(316, 297)",937
"GP010016_fast.mp4_uca_cc00(313, 298)","(308, 297)",938
"GP010016_fast.mp4_uca_cc00(313, 298)","(308, 298)",939
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 297)",940
"GP010016_fast.mp4_uca_cc00(313, 298)","(307, 300)",941
"GP010016_fast.mp4_uca_cc00(313, 298)","(311, 300)",942
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 296)",943
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 296)",944
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 295)",945
"GP010016_fast.mp4_uca_cc00(313, 298)","(299, 299)",946
"GP010016_fast.mp4_uca_cc00(313, 298)","(299, 299)",947
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 301)",948
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 304)",949
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 306)",950
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 302)",951
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 301)",952
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 300)",953
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 301)",954
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 302)",955
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 302)",956
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 302)",957
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 307)",958
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 302)",959
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 307)",960
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 306)",961
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 307)",962
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 307)",963
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 306)",964
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 308)",965
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 307)",966
"GP010016_fast.mp4_uca_cc00(313, 298)","(285, 308)",967
"GP010016_fast.mp4_uca_cc00(313, 298)","(284, 308)",968
"GP010016_fast.mp4_uca_cc00(313, 298)","(283, 310)",969
"GP010016_fast.mp4_uca_cc00(313, 298)","(282, 309)",970
"GP010016_fast.mp4_uca_cc00(313, 298)","(281, 308)",971
"GP010016_fast.mp4_uca_cc00(313, 298)","(280, 309)",972
"GP010016_fast.mp4_uca_cc00(313, 298)","(280, 307)",973
"GP010016_fast.mp4_uca_cc00(313, 298)","(281, 308)",974
"GP010016_fast.mp4_uca_cc00(313, 298)","(278, 307)",975
"GP010016_fast.mp4_uca_cc00(313, 298)","(279, 309)",976
"GP010016_fast.mp4_uca_cc00(313, 298)","(277, 307)",977
"GP010016_fast.mp4_uca_cc00(313, 298)","(278, 310)",978
"GP010016_fast.mp4_uca_cc00(313, 298)","(279, 312)",979
"GP010016_fast.mp4_uca_cc00(313, 298)","(275, 309)",980
"GP010016_fast.mp4_uca_cc00(313, 298)","(274, 310)",981
"GP010016_fast.mp4_uca_cc00(313, 298)","(272, 313)",982
"GP010016_fast.mp4_uca_cc00(313, 298)","(276, 309)",983
"GP010016_fast.mp4_uca_cc00(313, 298)","(276, 309)",984
"GP010016_fast.mp4_uca_cc00(313, 298)","(276, 312)",985
"GP010016_fast.mp4_uca_cc00(313, 298)","(278, 311)",986
"GP010016_fast.mp4_uca_cc00(313, 298)","(273, 310)",987
"GP010016_fast.mp4_uca_cc00(313, 298)","(272, 311)",988
"GP010016_fast.mp4_uca_cc00(313, 298)","(273, 310)",989
"GP010016_fast.mp4_uca_cc00(313, 298)","(265, 317)",990
"GP010016_fast.mp4_uca_cc00(313, 298)","(270, 315)",991
"GP010016_fast.mp4_uca_cc00(313, 298)","(268, 316)",992
"GP010016_fast.mp4_uca_cc00(313, 298)","(267, 313)",993
"GP010016_fast.mp4_uca_cc00(313, 298)","(266, 314)",994
"GP010016_fast.mp4_uca_cc00(313, 298)","(266, 313)",995
"GP010016_fast.mp4_uca_cc00(313, 298)","(266, 315)",996
"GP010016_fast.mp4_uca_cc00(313, 298)","(266, 315)",997
"GP010016_fast.mp4_uca_cc00(313, 298)","(265, 313)",998
"GP010016_fast.mp4_uca_cc00(313, 298)","(266, 315)",999
"GP010016_fast.mp4_uca_cc00(313, 298)","(263, 315)",1000
"GP010016_fast.mp4_uca_cc00(313, 298)","(261, 319)",1001
"GP010016_fast.mp4_uca_cc00(313, 298)","(260, 319)",1002
"GP010016_fast.mp4_uca_cc00(313, 298)","(260, 317)",1003
"GP010016_fast.mp4_uca_cc00(313, 298)","(260, 318)",1004
"GP010016_fast.mp4_uca_cc00(313, 298)","(260, 317)",1005
"GP010016_fast.mp4_uca_cc00(313, 298)","(261, 316)",1006
"GP010016_fast.mp4_uca_cc00(313, 298)","(258, 319)",1007
"GP010016_fast.mp4_uca_cc00(313, 298)","(261, 317)",1008
"GP010016_fast.mp4_uca_cc00(313, 298)","(260, 317)",1009
"GP010016_fast.mp4_uca_cc00(313, 298)","(260, 319)",1010
"GP010016_fast.mp4_uca_cc00(313, 298)","(261, 316)",1011
"GP010016_fast.mp4_uca_cc00(313, 298)","(261, 316)",1012
"GP010016_fast.mp4_uca_cc00(313, 298)","(262, 316)",1013
"GP010016_fast.mp4_uca_cc00(313, 298)","(261, 316)",1014
"GP010016_fast.mp4_uca_cc00(313, 298)","(260, 316)",1015
"GP010016_fast.mp4_uca_cc00(313, 298)","(259, 315)",1016
"GP010016_fast.mp4_uca_cc00(313, 298)","(258, 316)",1017
"GP010016_fast.mp4_uca_cc00(313, 298)","(257, 317)",1018
"GP010016_fast.mp4_uca_cc00(313, 298)","(257, 317)",1019
"GP010016_fast.mp4_uca_cc00(313, 298)","(256, 317)",1020
"GP010016_fast.mp4_uca_cc00(313, 298)","(256, 317)",1021
"GP010016_fast.mp4_uca_cc00(313, 298)","(256, 316)",1022
"GP010016_fast.mp4_uca_cc00(313, 298)","(258, 317)",1023
"GP010016_fast.mp4_uca_cc00(313, 298)","(256, 316)",1024
"GP010016_fast.mp4_uca_cc00(313, 298)","(256, 316)",1025
"GP010016_fast.mp4_uca_cc00(313, 298)","(256, 316)",1026
"GP010016_fast.mp4_uca_cc00(313, 298)","(256, 316)",1027
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 316)",1028
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 313)",1029
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 313)",1030
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 314)",1031
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 314)",1032
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 313)",1033
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 314)",1034
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 313)",1035
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 313)",1036
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 313)",1037
"GP010016_fast.mp4_uca_cc00(313, 298)","(256, 311)",1038
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 312)",1039
"GP010016_fast.mp4_uca_cc00(313, 298)","(256, 311)",1040
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 311)",1041
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 311)",1042
"GP010016_fast.mp4_uca_cc00(313, 298)","(255, 311)",1043
"GP010016_fast.mp4_uca_cc00(313, 298)","(254, 311)",1044
"GP010016_fast.mp4_uca_cc00(313, 298)","(253, 312)",1045
"GP010016_fast.mp4_uca_cc00(313, 298)","(253, 312)",1046
"GP010016_fast.mp4_uca_cc00(313, 298)","(253, 312)",1047
"GP010016_fast.mp4_uca_cc00(313, 298)","(253, 310)",1048
"GP010016_fast.mp4_uca_cc00(313, 298)","(252, 309)",1049
"GP010016_fast.mp4_uca_cc00(313, 298)","(249, 309)",1050
"GP010016_fast.mp4_uca_cc00(313, 298)","(248, 308)",1051
"GP010016_fast.mp4_uca_cc00(313, 298)","(250, 306)",1052
"GP010016_fast.mp4_uca_cc00(313, 298)","(247, 308)",1053
"GP010016_fast.mp4_uca_cc00(313, 298)","(248, 309)",1054
"GP010016_fast.mp4_uca_cc00(313, 298)","(245, 312)",1055
"GP010016_fast.mp4_uca_cc00(313, 298)","(244, 310)",1056
"GP010016_fast.mp4_uca_cc00(313, 298)","(245, 310)",1057
"GP010016_fast.mp4_uca_cc00(313, 298)","(247, 307)",1058
"GP010016_fast.mp4_uca_cc00(313, 298)","(245, 309)",1059
"GP010016_fast.mp4_uca_cc00(313, 298)","(244, 308)",1060
"GP010016_fast.mp4_uca_cc00(313, 298)","(243, 307)",1061
"GP010016_fast.mp4_uca_cc00(313, 298)","(243, 307)",1062
"GP010016_fast.mp4_uca_cc00(313, 298)","(243, 307)",1063
"GP010016_fast.mp4_uca_cc00(313, 298)","(243, 307)",1064
"GP010016_fast.mp4_uca_cc00(313, 298)","(245, 308)",1065
"GP010016_fast.mp4_uca_cc00(313, 298)","(242, 307)",1066
"GP010016_fast.mp4_uca_cc00(313, 298)","(237, 308)",1067
"GP010016_fast.mp4_uca_cc00(313, 298)","(235, 306)",1068
"GP010016_fast.mp4_uca_cc00(313, 298)","(234, 305)",1069
"GP010016_fast.mp4_uca_cc00(313, 298)","(234, 307)",1070
"GP010016_fast.mp4_uca_cc00(313, 298)","(234, 306)",1071
"GP010016_fast.mp4_uca_cc00(313, 298)","(232, 306)",1072
"GP010016_fast.mp4_uca_cc00(313, 298)","(232, 304)",1073
"GP010016_fast.mp4_uca_cc00(313, 298)","(232, 303)",1074
"GP010016_fast.mp4_uca_cc00(313, 298)","(230, 305)",1075
"GP010016_fast.mp4_uca_cc00(313, 298)","(231, 305)",1076
"GP010016_fast.mp4_uca_cc00(313, 298)","(229, 303)",1077
"GP010016_fast.mp4_uca_cc00(313, 298)","(228, 302)",1078
"GP010016_fast.mp4_uca_cc00(313, 298)","(232, 301)",1079
"GP010016_fast.mp4_uca_cc00(313, 298)","(229, 300)",1080
"GP010016_fast.mp4_uca_cc00(313, 298)","(227, 299)",1081
"GP010016_fast.mp4_uca_cc00(313, 298)","(226, 300)",1082
"GP010016_fast.mp4_uca_cc00(313, 298)","(229, 300)",1083
"GP010016_fast.mp4_uca_cc00(313, 298)","(229, 300)",1084
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 300)",1085
"GP010016_fast.mp4_uca_cc00(313, 298)","(229, 299)",1086
"GP010016_fast.mp4_uca_cc00(313, 298)","(226, 299)",1087
"GP010016_fast.mp4_uca_cc00(313, 298)","(226, 299)",1088
"GP010016_fast.mp4_uca_cc00(313, 298)","(226, 301)",1089
"GP010016_fast.mp4_uca_cc00(313, 298)","(226, 299)",1090
"GP010016_fast.mp4_uca_cc00(313, 298)","(223, 299)",1091
"GP010016_fast.mp4_uca_cc00(313, 298)","(228, 302)",1092
"GP010016_fast.mp4_uca_cc00(313, 298)","(226, 300)",1093
"GP010016_fast.mp4_uca_cc00(313, 298)","(227, 300)",1094
"GP010016_fast.mp4_uca_cc00(313, 298)","(225, 301)",1095
"GP010016_fast.mp4_uca_cc00(313, 298)","(226, 300)",1096
"GP010016_fast.mp4_uca_cc00(313, 298)","(225, 299)",1097
"GP010016_fast.mp4_uca_cc00(313, 298)","(226, 301)",1098
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 299)",1099
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 300)",1100
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 299)",1101
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 299)",1102
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 299)",1103
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 299)",1104
"GP010016_fast.mp4_uca_cc00(313, 298)","(223, 299)",1105
"GP010016_fast.mp4_uca_cc00(313, 298)","(223, 299)",1106
"GP010016_fast.mp4_uca_cc00(313, 298)","(223, 299)",1107
"GP010016_fast.mp4_uca_cc00(313, 298)","(223, 299)",1108
"GP010016_fast.mp4_uca_cc00(313, 298)","(223, 299)",1109
"GP010016_fast.mp4_uca_cc00(313, 298)","(223, 298)",1110
"GP010016_fast.mp4_uca_cc00(313, 298)","(223, 299)",1111
"GP010016_fast.mp4_uca_cc00(313, 298)","(225, 299)",1112
"GP010016_fast.mp4_uca_cc00(313, 298)","(223, 298)",1113
"GP010016_fast.mp4_uca_cc00(313, 298)","(223, 298)",1114
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 298)",1115
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 298)",1116
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 298)",1117
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 298)",1118
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 298)",1119
"GP010016_fast.mp4_uca_cc00(313, 298)","(225, 298)",1120
"GP010016_fast.mp4_uca_cc00(313, 298)","(225, 298)",1121
"GP010016_fast.mp4_uca_cc00(313, 298)","(225, 298)",1122
"GP010016_fast.mp4_uca_cc00(313, 298)","(224, 298)",1123
"GP010016_fast.mp4_uca_cc00(313, 298)","(225, 298)",1124
"GP010016_fast.mp4_uca_cc00(313, 298)","(225, 298)",1125
"GP010016_fast.mp4_uca_cc00(313, 298)","(225, 298)",1126
"GP010016_fast.mp4_uca_cc00(313, 298)","(226, 298)",1127
"GP010016_fast.mp4_uca_cc00(313, 298)","(230, 298)",1128
"GP010016_fast.mp4_uca_cc00(313, 298)","(231, 294)",1129
"GP010016_fast.mp4_uca_cc00(313, 298)","(237, 286)",1130
"GP010016_fast.mp4_uca_cc00(313, 298)","(235, 288)",1131
"GP010016_fast.mp4_uca_cc00(313, 298)","(237, 285)",1132
"GP010016_fast.mp4_uca_cc00(313, 298)","(232, 293)",1133
"GP010016_fast.mp4_uca_cc00(313, 298)","(231, 292)",1134
"GP010016_fast.mp4_uca_cc00(313, 298)","(231, 293)",1135
"GP010016_fast.mp4_uca_cc00(313, 298)","(231, 294)",1136
"GP010016_fast.mp4_uca_cc00(313, 298)","(231, 292)",1137
"GP010016_fast.mp4_uca_cc00(313, 298)","(231, 294)",1138
"GP010016_fast.mp4_uca_cc00(313, 298)","(231, 293)",1139
"GP010016_fast.mp4_uca_cc00(313, 298)","(233, 294)",1140
"GP010016_fast.mp4_uca_cc00(313, 298)","(233, 292)",1141
"GP010016_fast.mp4_uca_cc00(313, 298)","(234, 291)",1142
"GP010016_fast.mp4_uca_cc00(313, 298)","(233, 292)",1143
"GP010016_fast.mp4_uca_cc00(313, 298)","(235, 292)",1144
"GP010016_fast.mp4_uca_cc00(313, 298)","(234, 292)",1145
"GP010016_fast.mp4_uca_cc00(313, 298)","(234, 292)",1146
"GP010016_fast.mp4_uca_cc00(313, 298)","(235, 292)",1147
